paper_id,technology_name
https://openalex.org/W4382601497,Spaced Based Connectivity
https://openalex.org/W4382626639,Biotechnologies
https://openalex.org/W4378838672,Genomics for Transplants
https://openalex.org/W4386065887,Immersive-Reality Technologies
https://openalex.org/W4389943602,Applied AI
https://openalex.org/W4320009668,Generative Artificial Intelligence
https://openalex.org/W4318071643,Cybersecurity Mesh Architecture
https://openalex.org/W4330336443,AI-facilitated healthcare
https://openalex.org/W4323971780,Digital Immune System
https://openalex.org/W4381430247,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4395217380,Climate Technologies
https://openalex.org/W4360591479,Digital Immune System
https://openalex.org/W4313560729,Designer phages
https://openalex.org/W4313472242,Digital Immune System
https://openalex.org/W4360614861,Biotechnologies
https://openalex.org/W4315705280,Engineering Better Aging
https://openalex.org/W4385490361,Advanced Computing
https://openalex.org/W4321096112,Next-Generation Software Development
https://openalex.org/W4327947056,Biotechnologies
https://openalex.org/W4380355174,Advanced Engineering Materials
https://openalex.org/W4321018137,Advanced Semiconductors and Microelectronics
https://openalex.org/W4321612671,Digital Immune System
https://openalex.org/W4318262992,Large Action Models
https://openalex.org/W4385199318,Next-Generation Software Development
https://openalex.org/W4383905718,The IoT
https://openalex.org/W4380320004,Engineering Better Aging
https://openalex.org/W4390041933,Machine Learning
https://openalex.org/W4316672726,Future of Mobility
https://openalex.org/W4388455891,Biotechnologies
https://openalex.org/W4385382261,Future of Space Technologies
https://openalex.org/W4387189646,Genomics for Transplants
https://openalex.org/W4376128906,Advanced Batteries
https://openalex.org/W4321790911,Biotechnologies
https://openalex.org/W4315436281,Integrated Communication and Networking Technologies
https://openalex.org/W4395421738,Spatial Computing 
https://openalex.org/W4327858923,The Circular Economy
https://openalex.org/W4387865238,Engineering Better Aging
https://openalex.org/W1565725398,Next-Generation Software Development
https://openalex.org/W4378574344,AI-facilitated healthcare
https://openalex.org/W4376636022,Digital Immune System
https://openalex.org/W4318712365,Biotechnologies
https://openalex.org/W4315786542,Advanced Engineering Materials
https://openalex.org/W4317036019,Genomics for Transplants
https://openalex.org/W4395536227,Digital Immune System
https://openalex.org/W4368359961,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4319964795,Genomics for Transplants
https://openalex.org/W4389574184,Large Action Models
https://openalex.org/W4366225347,Advanced Engineering Materials
https://openalex.org/W4324130227,AI-Driven Diagnostics
https://openalex.org/W4385330162,Digital Immune System
https://openalex.org/W4318595382,Advanced Engineering Materials
https://openalex.org/W4386693657,Applied AI
https://openalex.org/W4395359528,Wearable plant sensors
https://openalex.org/W4395507069,Advanced Engineering Materials
https://openalex.org/W4381149624,Digital Immune System
https://openalex.org/W4388587753,Next-Generation Software Development
https://openalex.org/W4377013998,Quantum Technologies
https://openalex.org/W4395191865,Digital Immune System
https://openalex.org/W4391497361,Digital Immune System
https://openalex.org/W4382585357,Applied AI
https://openalex.org/W4365459497,3D-Printed Houses Using Local Materials
https://openalex.org/W4381598461,Machine Learning
https://openalex.org/W1493869470,Advanced Semiconductors and Microelectronics
https://openalex.org/W4243397828,Integrated Communication and Networking Technologies
https://openalex.org/W4386736514,Personalized Health Platforms
https://openalex.org/W625204185,Reconfigurable Intelligent-Surfaces
https://openalex.org/W362572336,Wearable plant sensors
https://openalex.org/W4315642941,Advanced Semiconductors and Microelectronics
https://openalex.org/W4386438154,Genomics for Transplants
https://openalex.org/W4317516643,Wearable plant sensors
https://openalex.org/W4385740978,Genomics for Transplants
https://openalex.org/W4319456837,Digital Immune System
https://openalex.org/W4388925118,Applied AI
https://openalex.org/W4360609356,Advanced Engineering Materials
https://openalex.org/W4379878634,Advanced Semiconductors and Microelectronics
https://openalex.org/W4395201446,Digital Immune System
https://openalex.org/W4387494986,Genomics for Transplants
https://openalex.org/W4362553834,Sustainable aviation fuel
https://openalex.org/W4378070202,Green Ammonia
https://openalex.org/W4388354324,Climate Technologies
https://openalex.org/W4387395961,Digital Immune System
https://openalex.org/W4319661516,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4365504037,AI for Scientific Discorvery
https://openalex.org/W4320891754,Spaced Based Connectivity
https://openalex.org/W4385985977,Advanced Semiconductors and Microelectronics
https://openalex.org/W4365449901,Biotechnologies
https://openalex.org/W3211639647,Machine Learning
https://openalex.org/W3211639647,Generative Artificial Intelligence
https://openalex.org/W4313555558,Climate Technologies
https://openalex.org/W4362597634,Integrated Communication and Networking Technologies
https://openalex.org/W4392669753,Multimodal Personal Agents
https://openalex.org/W4319986684,3D-Printed Houses Using Local Materials
https://openalex.org/W580846071,Advanced Engineering Materials
https://openalex.org/W4395590724,Climate Technologies
https://openalex.org/W4387370088,Climate Technologies
https://openalex.org/W4321018370,Advanced Semiconductors and Microelectronics
https://openalex.org/W4387192567,Large Action Models
https://openalex.org/W4385839827,Future of Robotics
https://openalex.org/W4361282817,Advanced Semiconductors and Microelectronics
https://openalex.org/W4375862891,Generative Artificial Intelligence
https://openalex.org/W2303123733,Quantum Technologies
https://openalex.org/W4320856583,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4322722917,Green Ammonia
https://openalex.org/W4315866030,Digital Immune System
https://openalex.org/W4319066461,Metaverse
https://openalex.org/W4367315113,The Circular Economy
https://openalex.org/W4360611401,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4395342790,Wearable plant sensors
https://openalex.org/W4388698606,Genomics for Transplants
https://openalex.org/W4384819234,Digital Immune System
https://openalex.org/W4318826585,The Circular Economy
https://openalex.org/W4395618817,Wearable plant sensors
https://openalex.org/W4395280597,Wearable plant sensors
https://openalex.org/W4365813058,Advanced Semiconductors and Microelectronics
https://openalex.org/W4381847987,On-Demand Drug Manufacturing
https://openalex.org/W4387182223,Advanced Engineering Materials
https://openalex.org/W4386194106,Personalized Health Platforms
https://openalex.org/W4362679702,AI-Driven Diagnostics
https://openalex.org/W4323364388,Hypersonics
https://openalex.org/W4383876123,Integrated Communication and Networking Technologies
https://openalex.org/W4319788844,Biotechnologies
https://openalex.org/W4378801565,Advanced Semiconductors and Microelectronics
https://openalex.org/W4395138934,Wearable plant sensors
https://openalex.org/W4360891289,Generative Artificial Intelligence
https://openalex.org/W2970066580,Self-Fertilizing Crops
https://openalex.org/W4313857620,Advanced Semiconductors and Microelectronics
https://openalex.org/W4315700867,Genomics for Transplants
https://openalex.org/W4379879135,Genomics for Transplants
https://openalex.org/W4321086586,Advanced Semiconductors and Microelectronics
https://openalex.org/W4364378660,Personalized Health Platforms
https://openalex.org/W4388667244,Genomics for Transplants
https://openalex.org/W4293022516,Future of Space Technologies
https://openalex.org/W4376226279,Machine Learning
https://openalex.org/W4321106177,Generative Artificial Intelligence
https://openalex.org/W4319062614,Machine Learning
https://openalex.org/W4319062614,Generative Artificial Intelligence
https://openalex.org/W3179950556,Machine Learning
https://openalex.org/W4395269013,Digital Immune System
https://openalex.org/W4322732041,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4324135233,Generative Artificial Intelligence
https://openalex.org/W4389121120,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4200252498,Integrated Communication and Networking Technologies
https://openalex.org/W4386463163,Personalized Health Platforms
https://openalex.org/W4360615722,Generative Artificial Intelligence
https://openalex.org/W2136155266,Personalized Health Platforms
https://openalex.org/W2227171066,Digital Immune System
https://openalex.org/W4318449150,Quantum Technologies
https://openalex.org/W4386203333,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4395545364,Wearable plant sensors
https://openalex.org/W4366091323,Generative Artificial Intelligence
https://openalex.org/W4327573938,Genomics for Transplants
https://openalex.org/W4322754081,Biotechnologies
https://openalex.org/W4364377616,Machine Learning
https://openalex.org/W4385577954,Alternative Livestock Feeds
https://openalex.org/W4323536358,AI for Scientific Discorvery
https://openalex.org/W4381620517,Personalized Health Platforms
https://openalex.org/W4313424532,Genomics for Transplants
https://openalex.org/W4380590907,Quantum Technologies
https://openalex.org/W4380625319,Quantum Technologies
https://openalex.org/W4387344519,Climate Technologies
https://openalex.org/W4379470483,Generative Artificial Intelligence
https://openalex.org/W4382993387,Quantum Technologies
https://openalex.org/W4389314706,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4315784558,Advanced Semiconductors and Microelectronics
https://openalex.org/W4383877060,Next-Generation Software Development
https://openalex.org/W4316507348,Generative Artificial Intelligence
https://openalex.org/W4316039477,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4206009461,Integrated Communication and Networking Technologies
https://openalex.org/W4395185908,Wearable plant sensors
https://openalex.org/W4322012354,Biotechnologies
https://openalex.org/W4395393545,Wearable plant sensors
https://openalex.org/W4200319682,Digital Immune System
https://openalex.org/W4327908858,Personalized Health Platforms
https://openalex.org/W4386098991,AI-facilitated healthcare
https://openalex.org/W4366375467,Applied AI
https://openalex.org/W4318263747,Advanced Semiconductors and Microelectronics
https://openalex.org/W4384816663,Genomics for Transplants
https://openalex.org/W4384028978,Quantum Technologies
https://openalex.org/W4376631082,Digital Immune System
https://openalex.org/W4321480081,Digital Immune System
https://openalex.org/W4328051836,Sustainable aviation fuel
https://openalex.org/W4380363414,Advanced Engineering Materials
https://openalex.org/W4313397009,Wireless Biomarker Devices
https://openalex.org/W4317039400,Advanced Semiconductors and Microelectronics
https://openalex.org/W4380881252,Climate Technologies
https://openalex.org/W4388962306,Generative Artificial Intelligence
https://openalex.org/W4317436377,Machine Learning
https://openalex.org/W4380264823,Green Ammonia
https://openalex.org/W4317811195,Personalized Health Platforms
https://openalex.org/W4388654253,Biotechnologies
https://openalex.org/W4317387800,Advanced Batteries
https://openalex.org/W4367676125,On-Demand Drug Manufacturing
https://openalex.org/W4386788919,Genomics for Transplants
https://openalex.org/W4387230320,Personalized Health Platforms
https://openalex.org/W4377082035,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4386002604,Sustainable aviation fuel
https://openalex.org/W4362585490,AI-facilitated healthcare
https://openalex.org/W4317788081,The Circular Economy
https://openalex.org/W4387356888,AI-Driven Diagnostics
https://openalex.org/W4396257637,Wearable plant sensors
https://openalex.org/W4387770902,Advanced Semiconductors and Microelectronics
https://openalex.org/W4366977907,Advanced Engineering Materials
https://openalex.org/W4313894319,Climate Technologies
https://openalex.org/W4377227441,Generative Artificial Intelligence
https://openalex.org/W4390872297,Generative Artificial Intelligence
https://openalex.org/W4386059972,Digital Immune System
https://openalex.org/W4313544615,Genomics for Transplants
https://openalex.org/W4200333562,Advanced Computing
https://openalex.org/W4322766882,Machine Learning
https://openalex.org/W4388562635,Machine Learning
https://openalex.org/W4318761197,Advanced Engineering Materials
https://openalex.org/W4360603423,Climate Technologies
https://openalex.org/W4387051158,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4362524255,Advanced Semiconductors and Microelectronics
https://openalex.org/W4386790226,Machine Learning
https://openalex.org/W4322493855,Biotechnologies
https://openalex.org/W4318068234,Immersive-Reality Technologies
https://openalex.org/W4316810644,Biotechnologies
https://openalex.org/W4316810644,Applied AI
https://openalex.org/W4381189700,Green Ammonia
https://openalex.org/W4385215048,3D-Printed Houses Using Local Materials
https://openalex.org/W4321100837,Autonomous Agents
https://openalex.org/W4389571899,Advanced Engineering Materials
https://openalex.org/W4385721011,Advanced Engineering Materials
https://openalex.org/W4386827556,AI for Scientific Discorvery
https://openalex.org/W4366850747,Machine Learning
https://openalex.org/W4200386182,Integrated Communication and Networking Technologies
https://openalex.org/W4368340908,AI-facilitated healthcare
https://openalex.org/W4360989166,Wearable plant sensors
https://openalex.org/W4385799520,Immersive-Reality Technologies
https://openalex.org/W4382050932,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4327652243,Machine Learning
https://openalex.org/W4318197608,Digital Immune System
https://openalex.org/W4319337537,Personalized Health Platforms
https://openalex.org/W4385481295,AI-facilitated healthcare
https://openalex.org/W4323306903,Personalized Health Platforms
https://openalex.org/W1530404542,Advanced Computing
https://openalex.org/W4386251129,Machine Learning
https://openalex.org/W4386251129,Generative Artificial Intelligence
https://openalex.org/W4395389452,Digital Immune System
https://openalex.org/W4380681798,Personalized Health Platforms
https://openalex.org/W4321597086,Biotechnologies
https://openalex.org/W4322489597,Advanced Engineering Materials
https://openalex.org/W4388726580,Advanced Semiconductors and Microelectronics
https://openalex.org/W4385452929,Cybersecurity
https://openalex.org/W4385437747,Future of Space Technologies
https://openalex.org/W4318948364,On-Demand Drug Manufacturing
https://openalex.org/W4385342336,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4385948524,Quantum Technologies
https://openalex.org/W4375949262,AI for Scientific Discorvery
https://openalex.org/W4389773814,Machine Learning
https://openalex.org/W4323293924,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4281687410,Personalized Health Platforms
https://openalex.org/W4206677002,Applied AI
https://openalex.org/W4281564584,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4210327135,Advanced Engineering Materials
https://openalex.org/W4221112127,Personalized Health Platforms
https://openalex.org/W4281790889,Machine Learning
https://openalex.org/W4312933868,Generative Artificial Intelligence
https://openalex.org/W4361016261,Sustainable aviation fuel
https://openalex.org/W2963002078,AI for Scientific Discorvery
https://openalex.org/W4312512934,Spaced Based Connectivity
https://openalex.org/W4309506674,Machine Learning
https://openalex.org/W4210242902,AI-Driven Diagnostics
https://openalex.org/W4313156423,Advanced Computing
https://openalex.org/W4281296031,Machine Learning
https://openalex.org/W4308834893,Genomics for Transplants
https://openalex.org/W4220831425,Genomics for Transplants
https://openalex.org/W4312443924,Advanced Computing
https://openalex.org/W4205900283,Digital Immune System
https://openalex.org/W4307425304,Biotechnologies
https://openalex.org/W4225529913,Genomics for Transplants
https://openalex.org/W4225396975,Wireless Biomarker Devices
https://openalex.org/W4213378745,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4206055706,Digital Immune System
https://openalex.org/W4310461604,Generative Artificial Intelligence
https://openalex.org/W4221115671,Personalized Health Platforms
https://openalex.org/W4226278401,AI Copilots
https://openalex.org/W3021911166,Quantum Technologies
https://openalex.org/W2473526392,Prompt Engineering
https://openalex.org/W1710476689,Generative Artificial Intelligence
https://openalex.org/W4283271244,Personalized Health Platforms
https://openalex.org/W4293212596,Future of Space Technologies
https://openalex.org/W803770162,AI for Scientific Discorvery
https://openalex.org/W4220694746,Machine Learning
https://openalex.org/W4395276378,Biotechnologies
https://openalex.org/W4283381496,Personalized Health Platforms
https://openalex.org/W4220655782,Advanced Engineering Materials
https://openalex.org/W4221143046,AI for Scientific Discorvery
https://openalex.org/W4244006029,Biotechnologies
https://openalex.org/W4292122152,Advanced Engineering Materials
https://openalex.org/W2596941707,The IoT
https://openalex.org/W4293217384,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4395394516,Genomics for Transplants
https://openalex.org/W4220999759,Genomics for Transplants
https://openalex.org/W4238452205,Digital Immune System
https://openalex.org/W3185341429,Prompt Engineering
https://openalex.org/W4213019189,Advanced Computing
https://openalex.org/W4226229183,Personalized Health Platforms
https://openalex.org/W4288074524,Genomics for Transplants
https://openalex.org/W4285818210,Integrated Communication and Networking Technologies
https://openalex.org/W4309385600,Digital Immune System
https://openalex.org/W4205627251,Advanced Engineering Materials
https://openalex.org/W4221151978,Spatial Computing 
https://openalex.org/W4220825176,Personalized Health Platforms
https://openalex.org/W4223552703,Genomics for Transplants
https://openalex.org/W4206706211,Machine Learning
https://openalex.org/W4229013424,Advanced Semiconductors and Microelectronics
https://openalex.org/W4281694390,Future of Space Technologies
https://openalex.org/W4307468223,Biotechnologies
https://openalex.org/W4395188464,Biotechnologies
https://openalex.org/W1710433637,Self-Healing Energy Grids
https://openalex.org/W4395363192,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4224035735,Machine Learning
https://openalex.org/W4294189863,Future of Mobility
https://openalex.org/W4210370823,Digital Immune System
https://openalex.org/W4283387379,Advanced Semiconductors and Microelectronics
https://openalex.org/W4221040930,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4223520055,Genomics for Transplants
https://openalex.org/W4284884567,AI-Driven Diagnostics
https://openalex.org/W4224308101,Machine Learning
https://openalex.org/W279337373,Digital Immune System
https://openalex.org/W4308616064,Machine Learning
https://openalex.org/W4281934192,Advanced and Networked Sensing and Signature Management
https://openalex.org/W3172843845,Wearable plant sensors
https://openalex.org/W4225672218,Advanced Computing
https://openalex.org/W4285585446,Metaverse
https://openalex.org/W4220734654,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4205679663,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4293217392,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4206950245,Machine Learning
https://openalex.org/W4292865744,Climate Technologies
https://openalex.org/W1595065160,Spatial Computing 
https://openalex.org/W4205765055,On-Demand Drug Manufacturing
https://openalex.org/W4226382697,Wireless Biomarker Devices
https://openalex.org/W4214849391,Digital Immune System
https://openalex.org/W4283716970,Genomics for Transplants
https://openalex.org/W4225750634,Climate Technologies
https://openalex.org/W4281640394,Advanced Semiconductors and Microelectronics
https://openalex.org/W4293354639,Large Action Models
https://openalex.org/W3110401420,AI-Driven Diagnostics
https://openalex.org/W4224436908,Digital Immune System
https://openalex.org/W4210937888,Alternative Livestock Feeds
https://openalex.org/W4210511145,AI-facilitated healthcare
https://openalex.org/W4293217929,The IoT
https://openalex.org/W4225403198,Personalized Health Platforms
https://openalex.org/W4307846395,Personalized Health Platforms
https://openalex.org/W4395259276,Wearable plant sensors
https://openalex.org/W4220837239,Wireless Biomarker Devices
https://openalex.org/W4206471153,Alternative Livestock Feeds
https://openalex.org/W4212875960,Machine Learning
https://openalex.org/W4294732694,Immersive-Reality Technologies
https://openalex.org/W4210520398,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4311263986,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4281398834,Digital Immune System
https://openalex.org/W4223591189,Genomics for Transplants
https://openalex.org/W3212386989,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4211060053,Digital Immune System
https://openalex.org/W4220959955,Advanced Computing
https://openalex.org/W4309674289,Machine Learning
https://openalex.org/W4283695295,Engineering Better Aging
https://openalex.org/W4205164650,Generative Artificial Intelligence
https://openalex.org/W4395262299,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4220838968,AI for Scientific Discorvery
https://openalex.org/W4210377299,Personalized Health Platforms
https://openalex.org/W4210598935,Advanced Computing
https://openalex.org/W4206965224,The IoT
https://openalex.org/W4285088909,AI for Scientific Discorvery
https://openalex.org/W4281296357,Advanced Engineering Materials
https://openalex.org/W4395362095,Wearable plant sensors
https://openalex.org/W4312815172,Machine Learning
https://openalex.org/W4308183941,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4281485151,Machine Learning
https://openalex.org/W4213436352,Next-Generation Software Development
https://openalex.org/W4210311553,DevOps
https://openalex.org/W4283395367,Personalized Health Platforms
https://openalex.org/W4211092666,Metaverse
https://openalex.org/W4280493402,Climate Technologies
https://openalex.org/W4283804489,Digital Immune System
https://openalex.org/W4286702585,Cloud Computing
https://openalex.org/W4206484811,Metaverse
https://openalex.org/W4206484811,Machine Learning
https://openalex.org/W4205722716,The Circular Economy
https://openalex.org/W2424778146,Wearable plant sensors
https://openalex.org/W4225004802,Climate Technologies
https://openalex.org/W4311663808,Biotechnologies
https://openalex.org/W1519165391,The IoT
https://openalex.org/W4205498896,Next-Generation Software Development
https://openalex.org/W3149839747,Machine Learning
https://openalex.org/W3112127769,Integrated Communication and Networking Technologies
https://openalex.org/W4301132610,Personalized Health Platforms
https://openalex.org/W4226404192,Climate Technologies
https://openalex.org/W3175515048,Advanced Computing
https://openalex.org/W4220784902,Digital Immune System
https://openalex.org/W4212865324,Wearable plant sensors
https://openalex.org/W4312349930,Machine Learning
https://openalex.org/W4211103501,Genomics for Transplants
https://openalex.org/W4210708207,Advanced Engineering Materials
https://openalex.org/W4308697725,Climate Technologies
https://openalex.org/W4293207258,Wearable plant sensors
https://openalex.org/W4295088938,Climate Technologies
https://openalex.org/W4212959738,Future of Mobility
https://openalex.org/W4309503005,Biotechnologies
https://openalex.org/W4309503005,Applied AI
https://openalex.org/W4283026725,Digital Immune System
https://openalex.org/W4293439598,Personalized Health Platforms
https://openalex.org/W3198377975,Machine Learning
https://openalex.org/W3194620979,Biotechnologies
https://openalex.org/W3194620979,6G
https://openalex.org/W4312812783,Advanced Semiconductors and Microelectronics
https://openalex.org/W4296802076,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4283575177,Wearable plant sensors
https://openalex.org/W4307402605,Climate Technologies
https://openalex.org/W4280589633,Future of Space Technologies
https://openalex.org/W4312560592,Large Action Models
https://openalex.org/W4206799195,Digital Immune System
https://openalex.org/W4291993576,Digital Immune System
https://openalex.org/W4308559981,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4295705282,Sustainable aviation fuel
https://openalex.org/W4225246927,Advanced Connectivity
https://openalex.org/W4293236393,Wearable plant sensors
https://openalex.org/W3122173535,Advanced Computing
https://openalex.org/W4206975086,Advanced Semiconductors and Microelectronics
https://openalex.org/W4210511445,Digital Immune System
https://openalex.org/W4295096627,Next-Generation Software Development
https://openalex.org/W4212962367,Advanced Computing
https://openalex.org/W4288039037,Machine Learning
https://openalex.org/W4308769923,On-Demand Drug Manufacturing
https://openalex.org/W4210464014,Climate Technologies
https://openalex.org/W4210792795,Digital Immune System
https://openalex.org/W4286904999,Advanced and Networked Sensing and Signature Management
https://openalex.org/W2892181857,AI for Scientific Discorvery
https://openalex.org/W4281477179,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4226246286,Digital Immune System
https://openalex.org/W4220685687,Spaced Based Connectivity
https://openalex.org/W2747680751,Biotechnologies
https://openalex.org/W2117226423,Advanced Semiconductors and Microelectronics
https://openalex.org/W4281385327,Digital Immune System
https://openalex.org/W4288425348,Advanced Semiconductors and Microelectronics
https://openalex.org/W4308150510,Digital Immune System
https://openalex.org/W4280533169,Genomics for Transplants
https://openalex.org/W4226051960,Biotechnologies
https://openalex.org/W4224043752,Digital Immune System
https://openalex.org/W4280617757,Sustainable aviation fuel
https://openalex.org/W4213212652,Quantum Technologies
https://openalex.org/W4283017342,Advanced Semiconductors and Microelectronics
https://openalex.org/W4281732693,Advanced Semiconductors and Microelectronics
https://openalex.org/W4395165906,Wearable plant sensors
https://openalex.org/W4310988544,Immersive-Reality Technologies
https://openalex.org/W4297676427,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4307934708,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4308616307,Genomics for Transplants
https://openalex.org/W2041827155,Quantum Technologies
https://openalex.org/W4212893393,Biotechnologies
https://openalex.org/W1568555062,Generative Artificial Intelligence
https://openalex.org/W3217661335,Digital Immune System
https://openalex.org/W4285092328,AI for Scientific Discorvery
https://openalex.org/W4210498051,Next-Generation Software Development
https://openalex.org/W4225982774,Spaced Based Connectivity
https://openalex.org/W2980880755,Next-Generation Software Development
https://openalex.org/W4283758959,Digital Immune System
https://openalex.org/W4281382652,Climate Technologies
https://openalex.org/W4229033508,Biotechnologies
https://openalex.org/W4308637256,Digital Immune System
https://openalex.org/W4301595791,Digital Immune System
https://openalex.org/W4307079201,Machine Learning
https://openalex.org/W4281625438,The IoT
https://openalex.org/W4289866386,Sustainable aviation fuel
https://openalex.org/W4206755807,Green Ammonia
https://openalex.org/W3016719260,Machine Learning
https://openalex.org/W4308369850,Advanced Engineering Materials
https://openalex.org/W4210795660,Climate Technologies
https://openalex.org/W4362566445,Future of Space Technologies
https://openalex.org/W4310494058,Advanced Computing
https://openalex.org/W3155072588,Generative Artificial Intelligence
https://openalex.org/W4280596958,Spatial Computing 
https://openalex.org/W4225405705,Machine Learning
https://openalex.org/W4220832516,Advanced Engineering Materials
https://openalex.org/W4206841239,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4205596113,Climate Technologies
https://openalex.org/W4220847494,Engineering Better Aging
https://openalex.org/W3212516020,Generative Artificial Intelligence
https://openalex.org/W4206153788,Digital Immune System
https://openalex.org/W4223551334,Machine Learning
https://openalex.org/W4211238337,On-Demand Drug Manufacturing
https://openalex.org/W3041438409,AI for Scientific Discorvery
https://openalex.org/W4307217168,Integrated Communication and Networking Technologies
https://openalex.org/W4210860941,Advanced Engineering Materials
https://openalex.org/W594357522,Digital Immune System
https://openalex.org/W4312562922,Quantum Technologies
https://openalex.org/W4297017859,Advanced Batteries
https://openalex.org/W2602956630,The IoT
https://openalex.org/W4206896921,Digital Immune System
https://openalex.org/W2004199685,AI-Driven Diagnostics
https://openalex.org/W4306871314,Machine Learning
https://openalex.org/W4395342765,Wearable plant sensors
https://openalex.org/W4281679590,Advanced Engineering Materials
https://openalex.org/W4395647787,Wearable plant sensors
https://openalex.org/W4205454439,Digital Immune System
https://openalex.org/W4220887281,Machine Learning
https://openalex.org/W4281645619,Wireless Biomarker Devices
https://openalex.org/W4294953512,Personalized Health Platforms
https://openalex.org/W4205818685,Green Ammonia
https://openalex.org/W4224300633,Applied AI
https://openalex.org/W4211133027,Digital Immune System
https://openalex.org/W4280566785,Advanced and Networked Sensing and Signature Management
https://openalex.org/W1503874588,Applied AI
https://openalex.org/W4226079456,Personalized Health Platforms
https://openalex.org/W4224295386,Advanced Engineering Materials
https://openalex.org/W4289527519,Genomics for Transplants
https://openalex.org/W4206978045,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4226175083,Wireless Biomarker Devices
https://openalex.org/W4289782001,3D-Printed Houses Using Local Materials
https://openalex.org/W4311471872,Next-Generation Software Development
https://openalex.org/W4205440119,Genomics for Transplants
https://openalex.org/W4281557260,AI for Scientific Discorvery
https://openalex.org/W4313066883,Advanced Semiconductors and Microelectronics
https://openalex.org/W4220900610,Advanced Engineering Materials
https://openalex.org/W1589737445,Personalized Health Platforms
https://openalex.org/W2914057887,Cloud Computing
https://openalex.org/W4283363193,The IoT
https://openalex.org/W4224213039,Sustainable aviation fuel
https://openalex.org/W4220652963,Biotechnologies
https://openalex.org/W4296032638,Machine Learning
https://openalex.org/W4205824800,Genomics for Transplants
https://openalex.org/W4281703335,Machine Learning
https://openalex.org/W4210802331,Green Ammonia
https://openalex.org/W4220987557,Personalized Health Platforms
https://openalex.org/W4225741213,Generative Artificial Intelligence
https://openalex.org/W4294796673,The Circular Economy
https://openalex.org/W4285794683,Advanced Semiconductors and Microelectronics
https://openalex.org/W4291016468,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4214833982,Digital Immune System
https://openalex.org/W4205134630,Personalized Health Platforms
https://openalex.org/W4304481015,Genomics for Transplants
https://openalex.org/W4294052984,Advanced Semiconductors and Microelectronics
https://openalex.org/W4288734447,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4221040717,Advanced Semiconductors and Microelectronics
https://openalex.org/W4206979365,Advanced Semiconductors and Microelectronics
https://openalex.org/W4287510022,Digital Immune System
https://openalex.org/W4220856798,Engineering Better Aging
https://openalex.org/W4290075586,Climate Technologies
https://openalex.org/W4226051140,Engineering Better Aging
https://openalex.org/W4312497550,Generative Artificial Intelligence
https://openalex.org/W4225944184,Personalized Health Platforms
https://openalex.org/W4294891500,Metaverse
https://openalex.org/W3215769467,Spatial Computing 
https://openalex.org/W4313007769,Cloud Computing
https://openalex.org/W4211027571,On-Demand Drug Manufacturing
https://openalex.org/W4298086991,Advanced and Networked Sensing and Signature Management
https://openalex.org/W4221142221,AI for Scientific Discorvery
https://openalex.org/W4310004251,Advanced Computing
https://openalex.org/W4206236567,Disinformation Security
https://openalex.org/W3165898284,Directed Energy
https://openalex.org/W4220817505,Climate Technologies
https://openalex.org/W4207068215,Quantum Technologies
https://openalex.org/W4296143793,Advanced Engineering Materials
https://openalex.org/W4224303096,Biotechnologies
https://openalex.org/W4221093274,Genomics for Transplants
https://openalex.org/W4229005866,AI for Scientific Discorvery
https://openalex.org/W4301654275,Advanced Semiconductors and Microelectronics
